Product code,Language,Product id,Category,List price,Price,Weight,Quantity,Min quantity,Shipping freight,Ship downloadable,Inventory tracking,Product name,Description,Meta keywords,Meta description,Search words,Page title,Taxes,Features,Options,Secondary categories,Pay by points,Override points,Override exchange rate,SEO name,Short description,Status,Popularity,Vendor,Image URL,Images
MQ0G3RX/A,en,25,AB: Phones,0,1489,0,100,,0,N,,AB: Apple iPhone 14 Pro 128GB Deep Purple (MQ0G3RX/A),"<p>The devices were unveiled alongside the iPhone 14 and iPhone 14 Plus at the Apple Event at Apple Park in Cupertino, California on September 7, 2022 and were made available on September 16, 2022. Pre-orders for the iPhone 14 Pro and 14 Pro Max began on September 9, 2022.</p><p>The iPhone 14 Pro and iPhone 14 Pro Max are the first iPhones to have a new type of cutout display called ""Dynamic Island"", replacing the notch since the iPhone X introduced in 2017. iPhone 14 Pro and iPhone 14 Pro Max models (as well as the iPhone 14 and 14 Plus) sold in the United States drop support for physical SIM cards, making them the first iPhone models since the CDMA variant of the iPhone 4 to not come with a discrete SIM card reader.</p>",,,,,,Brand: E[Apple]; Operating System: S[iOS]; Processor: S[Apple A16 Bionic]; RAM: S[6]; Battery capacity: S[3700]; Number of cores: S[6]; Screen diagonal: S[6.1],,,Y,N,N,ab-apple-iphone-14-pro-128gb-deep-purple-mq0g3rx-a,"<p>The <strong>iPhone 14 Pro</strong> and <strong>iPhone 14 Pro Max</strong> are smartphones designed and marketed by Apple Inc. They are the sixteenth generation flagship iPhones, succeeding the iPhone 13 Pro and iPhone 13 Pro Max.</p>",A,147,demo store,https://is2or.store/images/thumbnails/570/570/detailed/8/product-image-4_1.jpg,https://is2or.store/images/detailed/8/product-image-4_1.jpg///https://is2or.store/images/detailed/8/product-image-4_2.jpg///https://is2or.store/images/detailed/8/product-image-4_3.jpg///https://is2or.store/images/detailed/8/product-image-4_4.jpg///https://is2or.store/images/detailed/8/product-image-4_5.jpg
SM-S901BZKDSEK,en,26,AB: Phones,0,898.8,0,100,,0,N,,AB: Samsung Galaxy S22 8/128GB Phantom Black (SM-S901BZKDSEK),"<p>The S22 line consists of three devices. The Galaxy S22 is the least expensive with a 6.1-inch (155 mm) screen. The Galaxy S22+ has similar hardware in a larger form factor, with a 6.6-inch (168 mm) screen, faster charging and a larger battery capacity. The Galaxy S22 Ultra has a 6.8-inch (173 mm) screen and the largest battery capacity in the lineup, with a more advanced camera setup and a higher resolution display compared to the S22 and S22+, as well as an embedded S Pen – the first in the S Series as a whole.</p>",,,,,,Brand: E[Samsung]; Operating System: S[Android]; Processor: S[Samsung Exynos]; RAM: S[8]; Battery capacity: S[3700]; Number of cores: S[8]; Screen diagonal: S[6.1],,Electronics & Technology,Y,N,N,ab-samsung-galaxy-s22-8-128gb-phantom-black-sm-s901bzkdsek,"<p>The <strong>Samsung Galaxy S22</strong> is a series of Android-based smartphones designed, developed, manufactured, and marketed by Samsung Electronics as part of its Galaxy S series. Unveiled at Samsung's Galaxy Unpacked event on 9 February 2022, the series serves as the successor to the Galaxy S21 series and Galaxy Note 20 series.</p>",A,156,demo store,https://is2or.store/images/thumbnails/570/570/detailed/8/product-image-5_1.jpg,https://is2or.store/images/detailed/8/product-image-5_1.jpg///https://is2or.store/images/detailed/8/product-image-5_2.jpg///https://is2or.store/images/detailed/8/product-image-5_3.jpg///https://is2or.store/images/detailed/8/product-image-5_4.jpg///https://is2or.store/images/detailed/8/product-image-5_5.jpg
prd1000,en,27,Electronics & Technology///Laptops & Computers,1102.5,1102.5,842,9,,0,N,,Asus ExpertBook,"Looking for a smart, capable gadget that won’t let you down? Asus ExpertBook is a perfect fit. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs may vary based on configuration. You’ll love how much value this device offers at a fraction of the price.",,,,,,,,,N,N,N,asus-expertbook,Asus ExpertBook – functional and in great shape. Tested and ready to go.,A,60,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/ASUS_EXPERTBOOK_2.jpeg,https://is2or.store/images/detailed/9/ASUS_EXPERTBOOK_2.jpeg
prd1001,en,28,Electronics & Technology///Laptops & Computers,2745,2745,2076,8,,0,N,,HP ProBook,"Say hello to HP ProBook, a solid performer designed for users who expect more without overspending. Well-maintained and tested to meet quality expectations — ready for daily use out of the box. Specs may vary based on configuration. If you value efficiency and style, this device won’t disappoint.",,,,,,,,,N,N,N,hp-probook,HP ProBook – functional and in great shape. Tested and ready to go.,A,69,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/3b0253514e33af15c66554e109e59822_HP-Probook-445-G7.jpg,https://is2or.store/images/detailed/9/3b0253514e33af15c66554e109e59822_HP-Probook-445-G7.jpg
prd1002,en,29,Electronics & Technology///Laptops & Computers,933.75,933.75,2239,3,,0,N,,Acer Aspire,"Acer Aspire brings together the essentials of modern tech with a touch of everyday reliability. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs may vary based on configuration. An excellent pick for students, remote workers, or anyone needing a dependable companion.",,,,,,Brand: E[Acer],,,N,N,N,acer-aspire,Acer Aspire – functional and in great shape. Tested and ready to go.,A,69,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/e408621118a011dbe811b327c32a0923.jpg_720x720q80.jpg,https://is2or.store/images/detailed/9/e408621118a011dbe811b327c32a0923.jpg_720x720q80.jpg
prd1003,en,30,Electronics & Technology///Laptops & Computers,1908.75,1908.75,528,7,,0,N,,MacBook Air M1,"Meet the MacBook Air M1 — a standout device that blends performance with practicality. Professionally inspected and reset to deliver clean performance across the board. Specs: Intel i5/i7 processor, 8–16GB RAM, 256–512GB SSD, 13–15 inch Full HD display, long battery life (up to 10 hours), pre-installed OS (Windows/macOS). If you value efficiency and style, this device won’t disappoint.",,,,,,,,,N,N,N,macbook-air-m1,MacBook Air M1 – functional and in great shape. Tested and ready to go.,A,60,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/macbook_air_m1_2020_8256_silve_1723436883_b531e68f_progressive.jpg,https://is2or.store/images/detailed/9/macbook_air_m1_2020_8256_silve_1723436883_b531e68f_progressive.jpg
prd1004,en,31,Electronics & Technology///Laptops & Computers,1173.75,1173.75,2197,10,,0,N,,MacBook Air M1,"MacBook Air M1 brings together the essentials of modern tech with a touch of everyday reliability. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs: Intel i5/i7 processor, 8–16GB RAM, 256–512GB SSD, 13–15 inch Full HD display, long battery life (up to 10 hours), pre-installed OS (Windows/macOS). You’ll love how much value this device offers at a fraction of the price.",,,,,,,,,N,N,N,macbook-air-m1-en,MacBook Air M1 – functional and in great shape. Tested and ready to go.,A,57,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/Jual-MacBook-Air-M1.jpg,https://is2or.store/images/detailed/9/Jual-MacBook-Air-M1.jpg
prd1005,en,32,Electronics & Technology///Laptops & Computers,2025,2025,2729,5,,0,N,,Dell XPS 13,"Looking for a smart, capable gadget that won’t let you down? Dell XPS 13 is a perfect fit. Well-maintained and tested to meet quality expectations — ready for daily use out of the box. Specs: Intel i5/i7 processor, 8–16GB RAM, 256–512GB SSD, 13–15 inch Full HD display, long battery life (up to 10 hours), pre-installed OS (Windows/macOS). If you value efficiency and style, this device won’t disappoint.",,,,,,,,,N,N,N,dell-xps-13,Dell XPS 13 – functional and in great shape. Tested and ready to go.,A,57,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/Dell-XPS-13-9365.jpg,https://is2or.store/images/detailed/9/Dell-XPS-13-9365.jpg
prd1006,en,33,Electronics & Technology///Laptops & Computers,1181.25,1181.25,564,3,,0,N,,iMac 24-inch,"iMac 24-inch is the kind of device that makes daily tasks smoother and digital life easier. Cared for and checked by our tech team to guarantee a positive experience. Specs: Intel i5/i7, 8GB RAM, 1TB HDD or 512GB SSD, compact or tower case, multiple USB ports, HDMI/VGA, Windows 10/11 ready. You’ll love how much value this device offers at a fraction of the price.",,,,,,,,,N,N,N,imac-24-inch,iMac 24-inch – functional and in great shape. Tested and ready to go.,A,57,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/c5bce9cc9b1eb366ef810fa4ee0862c1.jpg,https://is2or.store/images/detailed/9/c5bce9cc9b1eb366ef810fa4ee0862c1.jpg
prd1007,en,34,Electronics & Technology///Laptops & Computers,2227.5,2227.5,1140,10,,0,N,,Dell Inspiron Tower,"Say hello to Dell Inspiron Tower, a solid performer designed for users who expect more without overspending. With full diagnostics complete, this unit is good to go and ready for action. Specs: Intel i5/i7, 8GB RAM, 1TB HDD or 512GB SSD, compact or tower case, multiple USB ports, HDMI/VGA, Windows 10/11 ready. Ideal for multitasking, media consumption, or managing life on the move.",,,,,,,,,N,N,N,dell-inspiron-tower,Dell Inspiron Tower – functional and in great shape. Tested and ready to go.,A,57,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/__57.JPG,https://is2or.store/images/detailed/9/__57.JPG
prd1008,en,35,Electronics & Technology///Laptops & Computers,1710,1710,2462,1,,0,N,,HP Pavilion,"HP Pavilion brings together the essentials of modern tech with a touch of everyday reliability. With full diagnostics complete, this unit is good to go and ready for action. Specs: Intel i5/i7, 8GB RAM, 1TB HDD or 512GB SSD, compact or tower case, multiple USB ports, HDMI/VGA, Windows 10/11 ready. An excellent pick for students, remote workers, or anyone needing a dependable companion.",,,,,,,,,N,N,N,hp-pavilion,HP Pavilion – functional and in great shape. Tested and ready to go.,A,54,DundunShop,,
prd1009,en,36,Electronics & Technology///Smartphones & Tablets,731.25,731.25,1926,3,,0,N,,Realme Narzo 50,"Realme Narzo 50 brings together the essentials of modern tech with a touch of everyday reliability. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs may vary based on configuration. An excellent pick for students, remote workers, or anyone needing a dependable companion.",,,,,,,,,N,N,N,realme-narzo-50,Realme Narzo 50 – functional and in great shape. Tested and ready to go.,A,66,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/x1PUwgVK0t.jpg,https://is2or.store/images/detailed/9/x1PUwgVK0t.jpg
prd1010,en,37,Electronics & Technology///Smartphones & Tablets,2366.25,2366.25,2182,2,,0,N,,Realme Narzo 50,"Meet the Realme Narzo 50 — a standout device that blends performance with practicality. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs may vary based on configuration. Whether you're browsing, binge-watching, or balancing spreadsheets — it handles it all with ease.",,,,,,,,,N,N,N,realme-narzo-50-en,Realme Narzo 50 – functional and in great shape. Tested and ready to go.,A,54,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/Realme-Narzo-50-review-with-pros-and-cons-scaled.jpg,https://is2or.store/images/detailed/9/Realme-Narzo-50-review-with-pros-and-cons-scaled.jpg
prd1011,en,38,Electronics & Technology///Smartphones & Tablets,600,600,2583,2,,0,N,,Realme Narzo 50,"Realme Narzo 50 is the kind of device that makes daily tasks smoother and digital life easier. Cared for and checked by our tech team to guarantee a positive experience. Specs may vary based on configuration. An excellent pick for students, remote workers, or anyone needing a dependable companion.",,,,,,,,,N,N,N,realme-narzo-50-en-2,Realme Narzo 50 – functional and in great shape. Tested and ready to go.,A,60,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/IMG_20220521_175323500.jpg,https://is2or.store/images/detailed/9/IMG_20220521_175323500.jpg
prd1012,en,39,Electronics & Technology///Smartphones & Tablets,140,140,2208,7,,0,N,,Samsung Galaxy S22,"Looking for a smart, capable gadget that won’t let you down? Samsung Galaxy S22 is a perfect fit. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs: 6.1–6.7 inch OLED/AMOLED display, 128–256GB storage, dual/triple rear cameras, fast charging, 4G/5G support, fingerprint or face unlock. Ideal for multitasking, media consumption, or managing life on the move.",,,,,,Brand: E[Samsung],,,N,N,N,samsung-galaxy-s22,Samsung Galaxy S22 – functional and in great shape. Tested and ready to go.,A,54,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/XFXCfQ56eChCihVSNjEBXE.jpg,https://is2or.store/images/detailed/9/XFXCfQ56eChCihVSNjEBXE.jpg
prd1013,en,40,Electronics & Technology///Smartphones & Tablets,2771.25,2771.25,527,5,,0,N,,iPhone 13,"iPhone 13 is the kind of device that makes daily tasks smoother and digital life easier. Cared for and checked by our tech team to guarantee a positive experience. Specs: 6.1–6.7 inch OLED/AMOLED display, 128–256GB storage, dual/triple rear cameras, fast charging, 4G/5G support, fingerprint or face unlock. Whether you're browsing, binge-watching, or balancing spreadsheets — it handles it all with ease.",,,,,,,,,N,N,N,iphone-13,iPhone 13 – functional and in great shape. Tested and ready to go.,A,60,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/img_5864.jpg,https://is2or.store/images/detailed/9/img_5864.jpg
prd1014,en,41,Electronics & Technology///Smartphones & Tablets,1181.25,1181.25,981,9,,0,N,,Pixel 6a,"Looking for a smart, capable gadget that won’t let you down? Pixel 6a is a perfect fit. With full diagnostics complete, this unit is good to go and ready for action. Specs: 6.1–6.7 inch OLED/AMOLED display, 128–256GB storage, dual/triple rear cameras, fast charging, 4G/5G support, fingerprint or face unlock. Whether you're browsing, binge-watching, or balancing spreadsheets — it handles it all with ease.",,,,,,,,,N,N,N,pixel-6a,Pixel 6a – functional and in great shape. Tested and ready to go.,A,21,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/46cfc4c0173a36bbe41a011395373f011664794669894295_original.png,https://is2or.store/images/detailed/9/46cfc4c0173a36bbe41a011395373f011664794669894295_original.png
prd1015,en,42,Electronics & Technology,2550,2550,1082,8,,0,N,,Samsung Guru,"Meet the Samsung Guru — a standout device that blends performance with practicality. Professionally inspected and reset to deliver clean performance across the board. Specs: 2.4-inch display, long-lasting battery, basic camera, dual SIM support, FM Radio, physical keypad, durable plastic body. Ideal for multitasking, media consumption, or managing life on the move.",,,,,,Brand: E[Samsung],,Electronics & Technology///Smartphones & Tablets,N,N,N,samsung-guru,Samsung Guru – functional and in great shape. Tested and ready to go.,A,24,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/bd677495ca50b79f688e8ece182a5f33.jpg,https://is2or.store/images/detailed/9/bd677495ca50b79f688e8ece182a5f33.jpg
prd1016,en,43,Electronics & Technology,1661.25,1661.25,1190,5,,0,N,,Nokia 3310,"Looking for a smart, capable gadget that won’t let you down? Nokia 3310 is a perfect fit. Cared for and checked by our tech team to guarantee a positive experience. Specs: 2.4-inch display, long-lasting battery, basic camera, dual SIM support, FM Radio, physical keypad, durable plastic body. You’ll love how much value this device offers at a fraction of the price.",,,,,,,,Electronics & Technology///Smartphones & Tablets,N,N,N,nokia-3310,Nokia 3310 – functional and in great shape. Tested and ready to go.,A,24,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/H87aa8d35963d46988870b9372c534425T.jpg_720x720q50.jpg,https://is2or.store/images/detailed/9/H87aa8d35963d46988870b9372c534425T.jpg_720x720q50.jpg
prd1017,en,44,Electronics & Technology,540,540,2408,6,,0,N,,itel it2163,"Say hello to itel it2163, a solid performer designed for users who expect more without overspending. Every unit has been reviewed for key functions, ensuring it runs smoothly and feels dependable from day one. Specs: 2.4-inch display, long-lasting battery, basic camera, dual SIM support, FM Radio, physical keypad, durable plastic body. You’ll love how much value this device offers at a fraction of the price.",,,,,,,,Electronics & Technology///Smartphones & Tablets,N,N,N,itel-it2163,itel it2163 – functional and in great shape. Tested and ready to go.,A,27,DundunShop,https://is2or.store/images/thumbnails/570/570/detailed/9/daa.jpg,https://is2or.store/images/detailed/9/daa.jpg
