Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status;Popularity;Vendor;Image URL;Images
"M0014IVPFH";"en";"14";"Electronics & Digital Products";"0.00";"499.99";"0.000";"14";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/40e220u.jpg#{[ar]:;[en]:;}";"Toshiba 40E220U 40"" Class 1080P HD LCD TV";"<p>Enjoy a stunning picture bursting with color and clarity with the 40-inch Toshiba 40E200U LCD HDTV (40-inch diagonal screen size), featuring a 1080p Full HD resolution that provides twice the pixel resolution of 720p HD models. It provides a number of convenient home entertainment options and key picture quality features, including DynaLight dynamic backlight control for deeper black levels and four HDMI digital inputs for simple high quality connection to cable/satellite boxes, DVD players and more. Plus, the HDMI ports feature fast InstaPort switching for quick changes from one source to another. <br /><br />DynaLight automatically adjusts the backlight intensity based on the image content.<br /><br /> With the Gaming Mode function, you'll experience reduced game control delay and improved reaction time--perfect for PC gaming--and the Photo Frame capability with Auto Slide Show enables you to display slideshows of your favorite images when not watching TV programming. <br /><br /> Boasting a slimming tapered bezel and attractive front panel gradation, the new Horizon design creates a more modern, elegant appearance that also adds a subtle luminance to the logo to further its stylish appeal. Other features include MP3 playback via the integrated USB port, a PC input, and a removable stand.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"";"Y";"N";"N";"toshiba-40e220u-40-class-1080p-hd-lcd-tv";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/40e220u.jpg";"https://is2or.com/images/detailed/0/40e220u.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-01.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-02.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-03.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-04.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-01.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-02.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-03.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-04.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Toshiba 40E220U 40"" Class 1080P HD LCD TV";"<p>Enjoy a stunning picture bursting with color and clarity with the 40-inch Toshiba 40E200U LCD HDTV (40-inch diagonal screen size), featuring a 1080p Full HD resolution that provides twice the pixel resolution of 720p HD models. It provides a number of convenient home entertainment options and key picture quality features, including DynaLight dynamic backlight control for deeper black levels and four HDMI digital inputs for simple high quality connection to cable/satellite boxes, DVD players and more. Plus, the HDMI ports feature fast InstaPort switching for quick changes from one source to another.&nbsp;<br /><br />DynaLight automatically adjusts the backlight intensity based on the image content.<br /><br /> With the Gaming Mode function, you'll experience reduced game control delay and improved reaction time--perfect for PC gaming--and the Photo Frame capability with Auto Slide Show enables you to display slideshows of your favorite images when not watching TV programming. <br /><br /> Boasting a slimming tapered bezel and attractive front panel gradation, the new Horizon design creates a more modern, elegant appearance that also adds a subtle luminance to the logo to further its stylish appeal. Other features include MP3 playback via the integrated USB port, a PC input, and a removable stand.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/40e220u.jpg";"https://is2or.com/images/detailed/0/40e220u.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-01.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-02.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-03.jpg///https://is2or.com/images/detailed/0/lcd-tv-40E220-04.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-01.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-02.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-03.jpg///https://is2or.com/images/detailed/9/lcd-tv-40E220-04.jpg"
"H0015EXYM6";"en";"15";"Electronics & Digital Products";"0.00";"150.00";"0.000";"20";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/452499_010_A.jpg#{[ar]:;[en]:;}";"Nike Chambray Super Runner Men's Jacket";"<div class=""text description black-white""><div class=""product-description-component""><p><strong>The Nike Chambray Super Runner Jacket: A durable, updated classic </strong></p><br /><p>The  timeless Windrunner design gets a premium upgrade in the Nike Chambray  Super Runner Men's Jacket. Created with tough, water-resistant fabric  and a mesh lining, this jacket combines breathability and protection  from the elements.</p><br /><p><strong>Benefits</strong></p><li>Hood with drawcord for an adjustable fit</li><li>Overlay at yoke and raglan sleeves for style and enhanced protection</li><li>Rib cuffs and hem for a fit that stays in place</li><li>Mesh lining for enhanced ventilation</li><li>Durable, wind-resistant fabric to protect against the elements</li><br /><p><strong>Additional Details</strong></p><li>Side zip pockets for secure storage</li><li>Fabric: Body: 100% cotton. Lining and overlay: 100% polyester.</li><li>Machine wash</li><li>Imported</li></div></div>";"";"";"";"";"VAT";"Brand: E[Nike]";"(CS-Cart) Apparel Size: SG[Small,Medium,Large,X Large,XX Large]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"Y";"N";"N";"nike-chambray-super-runner-mens-jacket";"<p>The  timeless Windrunner design gets a premium upgrade in the Nike Chambray  Super Runner Men's Jacket. Created with tough, water-resistant fabric  and a mesh lining, this jacket combines breathability and protection  from the elements.</p>";"A";"88";"ACME Corp";"https://is2or.com/images/thumbnails/570/570/detailed/0/452499_010_A.jpg";"https://is2or.com/images/detailed/0/452499_010_A.jpg///https://is2or.com/images/detailed/0/452499_010_B.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Nike Chambray Super Runner Men's Jacket";"<div class=""text description black-white""><div class=""product-description-component""><p><strong>The Nike Chambray Super Runner Jacket: A durable, updated classic </strong></p><br /><p>The  timeless Windrunner design gets a premium upgrade in the Nike Chambray  Super Runner Men's Jacket. Created with tough, water-resistant fabric  and a mesh lining, this jacket combines breathability and protection  from the elements.</p><br /><p><strong>Benefits</strong></p><li>Hood with drawcord for an adjustable fit</li><li>Overlay at yoke and raglan sleeves for style and enhanced protection</li><li>Rib cuffs and hem for a fit that stays in place</li><li>Mesh lining for enhanced ventilation</li><li>Durable, wind-resistant fabric to protect against the elements</li><br /><p><strong>Additional Details</strong></p><li>Side zip pockets for secure storage</li><li>Fabric: Body: 100% cotton. Lining and overlay: 100% polyester.</li><li>Machine wash</li><li>Imported</li></div></div>";"";"";"";"";"VAT";"Brand: E[Nike]";"(CS-Cart) Apparel Size: SG[Small,Medium,Large,X Large,XX Large]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"";"";"";"";"<p>The  timeless Windrunner design gets a premium upgrade in the Nike Chambray  Super Runner Men's Jacket. Created with tough, water-resistant fabric  and a mesh lining, this jacket combines breathability and protection  from the elements.</p>";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/452499_010_A.jpg";"https://is2or.com/images/detailed/0/452499_010_A.jpg///https://is2or.com/images/detailed/0/452499_010_B.jpg"
"H00162EP2P";"en";"16";"Electronics & Digital Products";"0.00";"349.99";"0.000";"7";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/BD-D7500_01-copy_5.jpg#{[ar]:;[en]:;}";"3D Blu-ray Disc™ Player (BD-D7500)";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"Y";"N";"N";"3d-blu-ray-disc-player-bd-d7500";"";"A";"18";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/BD-D7500_01-copy_5.jpg";"https://is2or.com/images/detailed/0/BD-D7500_01-copy_5.jpg///https://is2or.com/images/detailed/0/BD_D7500_FrtAngle_2.jpg///https://is2or.com/images/detailed/0/BD-D7500_04-copy_3.jpg///https://is2or.com/images/detailed/9/BD_D7500_FrtAngle_2.jpg///https://is2or.com/images/detailed/9/BD-D7500_04-copy_3.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3D Blu-ray Disc™ Player (BD-D7500)";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/BD-D7500_01-copy_5.jpg";"https://is2or.com/images/detailed/0/BD-D7500_01-copy_5.jpg///https://is2or.com/images/detailed/0/BD_D7500_FrtAngle_2.jpg///https://is2or.com/images/detailed/0/BD-D7500_04-copy_3.jpg///https://is2or.com/images/detailed/9/BD_D7500_FrtAngle_2.jpg///https://is2or.com/images/detailed/9/BD-D7500_04-copy_3.jpg"
"G0017HS88V";"en";"17";"Electronics & Digital Products";"0.00";"11.16";"0.000";"19";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/Z6595.jpg#{[ar]:;[en]:;}";"101 Things Everyone Should Know About Economics A Down and Dirty Guide to Everything from Securities and Derivatives to Interest Rates and Hedge Funds—And What They Mean For You";"<p><span style=""color:#000000;font-family:Arial, sans-serif;font-size:12px;background-color:#ffffff;"">What you don't know about economics can hurt you—now more than ever. This easy-to-understand guide answers all the questions you need to know to secure your financial future, such as:</span></p><ul style=""text-align:left;color:#000000;font-size:12px;background-color:#ffffff;""><li style=""text-align:left;"">What does it mean to my paycheck when the Fed lowers or raises interest rates?</li><li style=""text-align:left;"">What's the difference between bonds, securities, and derivatives—and which should I invest in now?</li><li style=""text-align:left;"">What does Keynesian economics have to do with my savings?</li></ul><p><span style=""color:#000000;font-family:Arial, sans-serif;font-size:12px;background-color:#ffffff;"">For those people whose heads spin when reading the business pages of the newspaper, here's a roadmap through the economic jungle. In simple, plain language, Peter Sander explains how economies work, why they grow, how they contract, and what the government can and can't do to help them. Most important, he tells you how all this affects </span><em style=""color:#000000;font-family:Arial, sans-serif;font-size:12px;background-color:#ffffff;"">you</em><span style=""color:#000000;font-family:Arial, sans-serif;font-size:12px;background-color:#ffffff;"">—and what kind of changes you're going to see in your finances as a result.</span></p><p style=""text-align:left;color:#000000;font-size:12px;background-color:#ffffff;"">Economics has been called the ""dismal"" science. But it doesn't need to be gloomy or impenetrable. This book is an essential guide for anyone who wants to understand where the economy is today, where it's going, and what it means for the rest of us.</p><p> </p>";"";"";"";"";"VAT";"";"";"";"Y";"N";"N";"101-things-everyone-should-know-about-economics-a-down-and-dirty-guide-to-everything-from-securities-and-derivatives-to-interest-rates-and-hedge-fundsand-what-they-mean-for-you";"";"A";"21";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/Z6595.jpg";"https://is2or.com/images/detailed/0/Z6595.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"101 Things Everyone Should Know About Economics A Down and Dirty Guide to Everything from Securities and Derivatives to Interest Rates and Hedge Funds—And What They Mean For You";"<p><span style=""color: #000000; font-family: Arial, sans-serif; font-size: 12px; background-color: #ffffff;"">What you don't know about economics can hurt you&mdash;now more than ever. This easy-to-understand guide answers all the questions you need to know to secure your financial future, such as:</span></p><ul style=""text-align: left; color: #000000; font-size: 12px; background-color: #ffffff;""><li style=""text-align: left;"">What does it mean to my paycheck when the Fed lowers or raises interest rates?</li><li style=""text-align: left;"">What's the difference between bonds, securities, and derivatives&mdash;and which should I invest in now?</li><li style=""text-align: left;"">What does Keynesian economics have to do with my savings?</li></ul><p><span style=""color: #000000; font-family: Arial, sans-serif; font-size: 12px; background-color: #ffffff;"">For those people whose heads spin when reading the business pages of the newspaper, here's a roadmap through the economic jungle. In simple, plain language, Peter Sander explains how economies work, why they grow, how they contract, and what the government can and can't do to help them. Most important, he tells you how all this affects&nbsp;</span><em style=""color: #000000; font-family: Arial, sans-serif; font-size: 12px; background-color: #ffffff;"">you</em><span style=""color: #000000; font-family: Arial, sans-serif; font-size: 12px; background-color: #ffffff;"">&mdash;and what kind of changes you're going to see in your finances as a result.</span></p><p style=""text-align: left; color: #000000; font-size: 12px; background-color: #ffffff;"">Economics has been called the ""dismal"" science. But it doesn't need to be gloomy or impenetrable. This book is an essential guide for anyone who wants to understand where the economy is today, where it's going, and what it means for the rest of us.</p><p>&nbsp;</p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/Z6595.jpg";"https://is2or.com/images/detailed/0/Z6595.jpg"
"W0018W504I";"en";"18";"Electronics & Digital Products";"0.00";"299.99";"0.000";"3";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/BD-D7000_F_5.jpg#{[ar]:;[en]:;}";"3D Blu-ray Disc™ Player (BD-D7000)";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"Y";"N";"N";"3d-blu-ray-disc-player-bd-d7000";"";"A";"18";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/BD-D7000_F_5.jpg";"https://is2or.com/images/detailed/0/BD-D7000_F_5.jpg///https://is2or.com/images/detailed/0/BD-D7000_R45_2.jpg///https://is2or.com/images/detailed/9/BD-D7000_R45_2.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"3D Blu-ray Disc™ Player (BD-D7000)";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/BD-D7000_F_5.jpg";"https://is2or.com/images/detailed/0/BD-D7000_F_5.jpg///https://is2or.com/images/detailed/0/BD-D7000_R45_2.jpg///https://is2or.com/images/detailed/9/BD-D7000_R45_2.jpg"
"J001933ZYZ";"en";"19";"Electronics & Digital Products";"0.00";"79.99";"0.000";"20";"";"0.00";"06 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/bluray-bdx2150-600-01.jpg#{[ar]:;[en]:;}";"Toshiba BDX2150 Blu-ray Player";"<p>Enjoy the clarity of Blu-ray and the convenience of streaming media with the Toshiba BDX2150 Blu-ray Disc player. Wi-Fi ready for clutter-free in-home connectivity (Wi-Fi adapter required, sold separately), this player lets you enjoy your favorite movies with stunning native 1080p Full HD output plus surround sound with Dolby audio enhancements. Internet connectivity enables you to take advantage of popular streaming services such as Blockbuster, Netflix*, CinemaNow, Pandora, Vudu and YouTube. In addition, BD-Live 2.0 technology allows you to access internet-only bonus material available on many Blu-ray titles. Offering both USB and HDMI with CEC ports, this player is equipped with the latest command and control functionality.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"";"Y";"N";"N";"toshiba-bdx2150-blu-ray-player";"";"A";"12";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/bluray-bdx2150-600-01.jpg";"https://is2or.com/images/detailed/0/bluray-bdx2150-600-01.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-02.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-03.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-04.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-02.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-03.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-04.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Toshiba BDX2150 Blu-ray Player";"<p>Enjoy the clarity of Blu-ray and the convenience of streaming media with the Toshiba BDX2150 Blu-ray Disc player. Wi-Fi ready for clutter-free in-home connectivity (Wi-Fi adapter required, sold separately), this player lets you enjoy your favorite movies with stunning native 1080p Full HD output plus surround sound with Dolby audio enhancements. Internet connectivity enables you to take advantage of popular streaming services such as Blockbuster, Netflix*, CinemaNow, Pandora, Vudu and YouTube. In addition, BD-Live 2.0 technology allows you to access internet-only bonus material available on many Blu-ray titles. Offering both USB and HDMI with CEC ports, this player is equipped with the latest command and control functionality.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/bluray-bdx2150-600-01.jpg";"https://is2or.com/images/detailed/0/bluray-bdx2150-600-01.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-02.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-03.jpg///https://is2or.com/images/detailed/0/bluray-bdx2150-600-04.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-02.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-03.jpg///https://is2or.com/images/detailed/9/bluray-bdx2150-600-04.jpg"
