Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Shipping freight;Files;Inventory tracking;Free shipping;Thumbnail;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status;Popularity;Vendor;Image URL
"W0085XKO7V";"en";"85";"Electronics & Digital Products";"0.00";"19.99";"0.000";"15";"0.00";"";"";"N";"";"Looney Tunes: Acme Arsenal (Wii)";"<p>&nbsp;</p><p>Official Website: <a title=""http://looneytunes.warnerbros.com/acmearsenal/"" href=""http://looneytunes.warnerbros.com/acmearsenal/"">http://looneytunes.warnerbros.com/acmearsenal/</a></p><p>Studio: Warner Home Video</p><p>Packaging Type: Wii</p><p>Genre: Action/Adventure</p><p>Synopsis:</p><p>Cartoon Violence</p><p>&nbsp;</p><p>Tag-team with the Tunes in the fight for their lives! Wield a major arsenal of ACME weapons as the tunes team-up to hunt down the mad scientist, chasing him through exotic locals from the past, present and future. Unite Bugs, Taz, Daffy, Marvin and more in a co-operative ""whack-and-smash"" romp through time - including online play! Melee and projectile weapons: Each character's weapon/melee skills can power up three times on the fly as you go. Vehicle Based Action: Race a jet scooter across an alien environment or wage battle on top of a giant flying Pterodactyl...the possibilities are endless! Travel to various locations such as Camelot, Ancient Egypt, Mars, the Wild West and more! Top-notch voice talent provides the characters with their classic voices and an authentic Looney Tunes slapstick adventure, while giving their look an updated, next-generation, modern edge.</p><p>&nbsp;</p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"looney-tunes-acme-arsenal-wii";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000009496_f.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Looney Tunes: Acme Arsenal (Wii)";"<p>&nbsp;</p><p>Official Website: <a title=""http://looneytunes.warnerbros.com/acmearsenal/"" href=""http://looneytunes.warnerbros.com/acmearsenal/"">http://looneytunes.warnerbros.com/acmearsenal/</a></p><p>Studio: Warner Home Video</p><p>Packaging Type: Wii</p><p>Genre: Action/Adventure</p><p>Synopsis:</p><p>Cartoon Violence</p><p>&nbsp;</p><p>Tag-team with the Tunes in the fight for their lives! Wield a major arsenal of ACME weapons as the tunes team-up to hunt down the mad scientist, chasing him through exotic locals from the past, present and future. Unite Bugs, Taz, Daffy, Marvin and more in a co-operative ""whack-and-smash"" romp through time - including online play! Melee and projectile weapons: Each character's weapon/melee skills can power up three times on the fly as you go. Vehicle Based Action: Race a jet scooter across an alien environment or wage battle on top of a giant flying Pterodactyl...the possibilities are endless! Travel to various locations such as Camelot, Ancient Egypt, Mars, the Wild West and more! Top-notch voice talent provides the characters with their classic voices and an authentic Looney Tunes slapstick adventure, while giving their look an updated, next-generation, modern edge.</p><p>&nbsp;</p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000009496_f.jpg"
"I0086KA0W2";"en";"86";"Electronics & Digital Products";"0.00";"359.00";"0.000";"10";"0.00";"";"";"N";"";"Nokia 700";"<p>Nokia 700 - Experience the thinnest and most compact Nokia touch Smartphone (L=4.33"", W=1.97"", Thickness=.38"", Weight=.21 lbs.). Stay connected with friends and family with a compact and elegant device. Slim and sustainable elegance fits perfectly in your hand. Fresh and fast new Nokia UI delivers what you need when you need it. Personalize your multiple home screens with different sized widgets. Browsing experience like on your desktop PC. Choose from thousands of apps. Sharing pictures and pairing accessories has never been so easy. You can effortlessly share your photos and videos with NFC. Tap and access information and benefits from NFC tags placed in stores and public places. Crisp and Clear display makes it look almost as if the icons are painted on the surface of the handset with Vibrant colors and sharp contrasts indoors and outdoors, day or night. Extensive use of recycled metals, bio plastics and bio paint makes this the most Nokia Smartphone ever.</p>";"";"";"";"";"VAT";"(Electronics) Operating System: S[Symbian OS]; (Electronics) Display: S[3.2""]; (Electronics) Storage Capacity: S[2GB]; Brand: E[Nokia]";"";"Y";"N";"N";"nokia-700";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/700-red-front-png13286885734f322dbde9ae7.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Nokia 700";"<p>Nokia 700 - Experience the thinnest and most compact Nokia touch Smartphone (L=4.33"", W=1.97"", Thickness=.38"", Weight=.21 lbs.). Stay connected with friends and family with a compact and elegant device. Slim and sustainable elegance fits perfectly in your hand. Fresh and fast new Nokia UI delivers what you need when you need it. Personalize your multiple home screens with different sized widgets. Browsing experience like on your desktop PC. Choose from thousands of apps. Sharing pictures and pairing accessories has never been so easy. You can effortlessly share your photos and videos with NFC. Tap and access information and benefits from NFC tags placed in stores and public places. Crisp and Clear display makes it look almost as if the icons are painted on the surface of the handset with Vibrant colors and sharp contrasts indoors and outdoors, day or night. Extensive use of recycled metals, bio plastics and bio paint makes this the most Nokia Smartphone ever.</p>";"";"";"";"";"VAT";"(Electronics) Operating System: S[Symbian OS]; (Electronics) Display: S[3.2""]; (Electronics) Storage Capacity: S[2GB]; Brand: E[Nokia]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/700-red-front-png13286885734f322dbde9ae7.jpg"
"U008775P3X";"en";"87";"Electronics & Digital Products";"0.00";"19.99";"0.000";"12";"0.00";"";"";"N";"";"Sesame Street:Cookie's Counting Carnival (Wii)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: Wii</p><p>Synopsis:</p><p>Cookie Monster and Big Bird will guide you through festive numbers games and teach you all about counting at the greatest Carnival of Numbers! Play fun games in the many areas of the carnival such as the Grandstand, Rides, Petting Zoo, Concession Stand, Theater, and the Arcade.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"sesame-street-cookies-counting-carnival-wii";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/2817655.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Sesame Street:Cookie's Counting Carnival (Wii)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: Wii</p><p>Synopsis:</p><p>Cookie Monster and Big Bird will guide you through festive numbers games and teach you all about counting at the greatest Carnival of Numbers! Play fun games in the many areas of the carnival such as the Grandstand, Rides, Petting Zoo, Concession Stand, Theater, and the Arcade.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/2817655.jpg"
"E0088Z4YB8";"en";"88";"Electronics & Digital Products";"0.00";"39.99";"0.000";"10";"0.00";"";"";"N";"";"Lord of the Rings: War in the North(PS3)";"<p>&nbsp;</p><p>Studio: Warner Home Video</p><p>Packaging Type: PS3</p><p>Genre: Action/Adventure, Racing</p><p>Synopsis:</p><p>In The Lord of the Rings: War in the North, players will experience an unrivaled Co-Op based Action/RPG gameplay experience &ndash; banding together on an untold journey to defeat the Dark Lord Sauron&rsquo;s forces and turn the tide in the War of the Ring.</p><p>&nbsp;</p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"lord-of-the-rings-war-in-the-north-ps3";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/3086390.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Lord of the Rings: War in the North(PS3)";"<p>&nbsp;</p><p>Studio: Warner Home Video</p><p>Packaging Type: PS3</p><p>Genre: Action/Adventure, Racing</p><p>Synopsis:</p><p>In The Lord of the Rings: War in the North, players will experience an unrivaled Co-Op based Action/RPG gameplay experience &ndash; banding together on an untold journey to defeat the Dark Lord Sauron&rsquo;s forces and turn the tide in the War of the Ring.</p><p>&nbsp;</p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/3086390.jpg"
"O0089OKQAX";"en";"89";"Electronics & Digital Products";"0.00";"19.99";"0.000";"12";"0.00";"";"";"N";"";"Green Lantern: Rise of the Manhunters (PS3)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: PS3</p><p>Genre: Action/Adventure</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"green-lantern-rise-of-the-manhunters-ps3";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/2954384.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Green Lantern: Rise of the Manhunters (PS3)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: PS3</p><p>Genre: Action/Adventure</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/2954384.jpg"
"Y0090CLU50";"en";"90";"Electronics & Digital Products";"0.00";"19.99";"0.000";"10";"0.00";"";"";"N";"";"F.E.A.R. 3 (PS3) MX";"<p><p>Studio: Warner Bros.</p><p>Packaging Type: PS3</p><p>Genre: GAME</p><p>Synopsis:</p><p>As a specialized soldier in the elite squad, First Encounter Assault Recon (F.E.A.R.), you must uncover the mystery of Armacham&rsquo;s current operations, reassemble the lost F.E.A.R. and Delta teams, and stop the powerful paranormal entity, Alma, before she releases the most unimaginable horror into this world.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Bros.]";"";"Y";"N";"N";"f-e-a-r-3-ps3-mx";"";"A";"15";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000202232_f.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"F.E.A.R. 3 (PS3) MX";"<p><p>Studio: Warner Bros.</p><p>Packaging Type: PS3</p><p>Genre: GAME</p><p>Synopsis:</p><p>As a specialized soldier in the elite squad, First Encounter Assault Recon (F.E.A.R.), you must uncover the mystery of Armacham&rsquo;s current operations, reassemble the lost F.E.A.R. and Delta teams, and stop the powerful paranormal entity, Alma, before she releases the most unimaginable horror into this world.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Bros.]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000202232_f.jpg"
"W00918CYVW";"en";"91";"Electronics & Digital Products";"0.00";"10700.00";"0.000";"1";"0.00";"";"";"N";"";"Montblanc Nicolas Rieussec Chronograph Automatic";"<p>43 mm watch with stainless steel case, Montblanc Calibre MB R200,  monopusher chronograph with automatic winding, anthracite-coloured dial  with applique hour circle, date display, second time zone with day/night  display, chronograph counters with rotating discs.</p>";"";"";"";"";"VAT";"Brand: E[Montblanc]";"";"Y";"N";"N";"montblanc-nicolas-rieussec-chronograph-automatic";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/102337_l.ashx.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Montblanc Nicolas Rieussec Chronograph Automatic";"<p>43 mm watch with stainless steel case, Montblanc Calibre MB R200,  monopusher chronograph with automatic winding, anthracite-coloured dial  with applique hour circle, date display, second time zone with day/night  display, chronograph counters with rotating discs.</p>";"";"";"";"";"VAT";"Brand: E[Montblanc]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/102337_l.ashx.jpg"
"I00927PN4T";"en";"92";"Electronics & Digital Products";"0.00";"3225.00";"0.000";"2";"0.00";"";"";"N";"";"Montblanc TimeWalker Automatic";"<p>42 mm stainless steel watch with black dial, red-gold plated hands and  numerals, automatic movement, date display, black alligator-skin strap</p>";"";"";"";"";"VAT";"Brand: E[Montblanc]";"";"Y";"N";"N";"montblanc-timewalker-automatic";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/101551_l.ashx.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Montblanc TimeWalker Automatic";"<p>42 mm stainless steel watch with black dial, red-gold plated hands and  numerals, automatic movement, date display, black alligator-skin strap</p>";"";"";"";"";"VAT";"Brand: E[Montblanc]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/101551_l.ashx.jpg"
"Y0093T69G8";"en";"93";"Electronics & Digital Products";"0.00";"19.99";"0.000";"14";"0.00";"";"";"N";"";"Scene It? Bright Lights! Big Screen(X360)";"<p><p>Studio: Warner Home Video</p><p>Run Time: 1 minutes</p><p>Packaging Type: XBOX 360 Amaray</p><p>Genre: Party</p><p>Synopsis:</p><p>The popular movie trivia game franchise now launches its 3rd video game edition across all consoles with even more movie clips, feature-rich content, new mini-games, a dynamic visual package, DLC support, and four-player multiplayer.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"scene-it-bright-lights-big-screen-x360";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/2423577.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Scene It? Bright Lights! Big Screen(X360)";"<p><p>Studio: Warner Home Video</p><p>Run Time: 1 minutes</p><p>Packaging Type: XBOX 360 Amaray</p><p>Genre: Party</p><p>Synopsis:</p><p>The popular movie trivia game franchise now launches its 3rd video game edition across all consoles with even more movie clips, feature-rich content, new mini-games, a dynamic visual package, DLC support, and four-player multiplayer.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/2423577.jpg"
"A0094VY6U3";"en";"94";"Electronics & Digital Products";"0.00";"59.99";"0.000";"19";"0.00";"";"";"N";"";"Batman: Arkham City (X360)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: XBOX 360 Amaray</p><p>Genre: Action/Adventure</p><p>Synopsis:</p><p>The city's greatest heroes and villains collide within the diseased heart of Gotham.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"Y";"N";"N";"batman-arkham-city-x360";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000176186_f.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Batman: Arkham City (X360)";"<p><p>Studio: Warner Home Video</p><p>Packaging Type: XBOX 360 Amaray</p><p>Genre: Action/Adventure</p><p>Synopsis:</p><p>The city's greatest heroes and villains collide within the diseased heart of Gotham.</p></p>";"";"";"";"";"VAT";"Brand: E[Warner Home Video ]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/1000176186_f.jpg"
